School ID,School Name,School Metro Type,School Percentage Free Lunch,School State,School Zip,School City,School County,School District
0c63bf2c218179b45b446f3000dcf193,McNeal Elementary School,rural,27.0,Florida,34202,Bradenton,Manatee,Manatee Co School District
5b0a9cce82376713713766b5811c2391,Southeast Middle School,urban,42.0,North Carolina,27406,Greensboro,Guilford,Guilford Co Schools
ddcf3c443a41e7c511625fd8cecb5621,Shafter High School,town,87.0,California,93263,Shafter,Kern,Kern High School District
42c407fea5161c6b5eff3f6b48008a49,Winterville Elementary School,unknown,87.0,Georgia,30683,Winterville,Clarke,Clarke Co School District
18f39eff1c156e0cdddc84af1ed28b29,Franklin Middle School,urban,60.0,Illinois,61820,Champaign,Champaign,Champaign Cmty Unit Sch Dist 4
dc874773ac8bc3d479d0a1c8e0e52756,Aspire Charter School,urban,,Indiana,46406,Gary,Lake,Indiana Dept Of Education
eb3df9bfc30467e374d9afa0bf45367c,Reisterstown Elementary School,suburban,52.0,Maryland,21136,Reisterstown,Baltimore,Baltimore Co Public Sch Dist
05d58d7371d24732bd2f13116c857537,Namaqua Elementary School,suburban,24.0,Colorado,80537,Loveland,Larimer,Thompson School Dist R2-J
fe9c31528ed6723b25f3ff3428604604,Charles H Lee Elementary School,suburban,84.0,California,91702,Azusa,Los Angeles,Azusa Unified School District
d9fc2dfd95c6d40c69900060883f3884,Taylor-Eurekadale Head Start,unknown,95.0,Michigan,48180,Taylor,Wayne,Office Of Head Start
f5c2eb936d4bfe1b18e99637b48f1a86,Ft Yukon School,rural,85.0,Alaska,99740,Fort Yukon,Yukon Koyukuk,Yukon Flats School District
787f935038244de348aa01896609d49e,Mercer Elementary School,town,46.0,Pennsylvania,16137,Mercer,Mercer,Mercer Area School District
c1e8a393a8997061a1a86801081c1764,Hawthorne Elementary School,suburban,67.0,Montana,59804,Missoula,Missoula,Missoula Co Public Sch Dist 1
d1db7be65478918d004b40d003bf1b06,PS 43 Lovejoy Discovery School,urban,53.0,New York,14206,Buffalo,Erie,Buffalo Public Schools
86119719b23780702984860fc80f8589,Ivy Drive Elementary School,suburban,37.0,Connecticut,6010,Bristol,Hartford,Bristol Public School District
aeec65c6999ec6a18f0ad811fc231474,Johnston-Edgefield-Trenton Middle School,rural,73.0,South Carolina,29832,Johnston,Edgefield,Edgefield Co School District
8486c9f9749f22bec174288de012a732,D'Iberville Elementary School,suburban,70.0,Mississippi,39540,Diberville,Harrison,Harrison Co School District
0ee74e712e15c166a94e267f473d9f9e,South Colby Elementary School,suburban,24.0,Washington,98366,Port Orchard,Kitsap,South Kitsap School Dist 402
e90924ef73af0ad53edd332cc3a03d90,Kitsap Lake Elementary School,urban,49.0,Washington,98312,Bremerton,Kitsap,Bremerton School Dist 100-C
4e1066e479cd90e42dc2d4793fd054ef,Bryn Mawr Community School,urban,87.0,Minnesota,55405,Minneapolis,Hennepin,Minneapolis Public Sch Dist
76c0ec8f8fdee37388318dd6d785df31,William Halley Elementary School,suburban,33.0,Virginia,22039,Fx Station,Fairfax,Fairfax Co Public School Dist
b771697700266944ccb770f43aaa3d8d,Silverthorne Elementary School,rural,64.0,Colorado,80498,Silverthorne,Summit,Summit School Dist Re-1
d845069c6b2830cb9c6859e1714d3aa4,Laird Elementary School,urban,85.0,Arizona,85281,Tempe,Maricopa,Tempe Elem School District 3
79956265a18755a5e8b8dfa54e72b7a6,Whiddon Rogers Education Center,urban,65.0,Florida,33315,Ft Lauderdale,Broward,Broward Co Public Schools
57db2e2ef50e8362e8c765c6b524c58e,Calera Middle School,suburban,32.0,Alabama,35115,Montevallo,Shelby,Shelby Co School District
97fe3d116b6c72dd5b6cb6165abbeda3,Walker Elementary School,suburban,69.0,Louisiana,70785,Walker,Livingston,Livingston Parish School Dist
50e49131cc0e37f96cb45c6ef21c18d4,Bryan Elementary School,town,58.0,Missouri,64772,Nevada,Vernon,Nevada School District R5
3fc0b8dc62ef8b04eb7250a228a90f65,Knapp Charter Academy,suburban,76.0,Michigan,49525,Grand Rapids,Kent,Michigan Dept Of Education
697a37d6c6a2b06daa33f3233e8a7dd1,Cotaco School,rural,61.0,Alabama,35670,Somerville,Morgan,Morgan Co School District
6402ec0538b216df6d62fe43a9ff660e,Fort Mill High School,suburban,20.0,South Carolina,29715,Fort Mill,York,Fort Mill School District 4
2528550ebe267cdee4b00344b8ebaabd,Elm Street Elementary School,unknown,93.0,Georgia,30165,Rome,Floyd,Rome City School District
76af013fa9a3f9fb4be6209e83db0766,Martin Luther King Junior Middle School,unknown,94.0,Virginia,23223,Richmond,Henrico,Richmond City School District
7d0571194716c48e587810d9c496b1da,Prairie Du Rocher Elementary School,rural,54.0,Illinois,62277,Pr Du Rocher,Randolph,Prairie Du Rocher Ccsd 134
b1c687ea71b436fbfdc1bf56d732d629,Mt Pleasant High School,rural,45.0,North Carolina,28124,Mt Pleasant,Cabarrus,Cabarrus Co School District
1c8206fb77d9ec68178899778e3b9cb9,Cape Romain Charter School,rural,44.0,South Carolina,29458,Mcclellanville,Charleston,South Carolina Pub Charter Sd
e074e19900a93aac2862c945fd635971,West Warwick High School,suburban,54.0,Rhode Island,2893,West Warwick,Kent,West Warwick Public Schools
57238ac5ae6ca7138e4bf10a7968ec21,North College Hill High School,suburban,95.0,Ohio,45239,Cincinnati,Hamilton,North College Hill City Sd
6e49332f9dd3b524803d4d5630569163,Brandon Middle School,suburban,35.0,Mississippi,39042,Brandon,Rankin,Rankin Co School District
3e1099c4d63b1a03f66681a60d43e770,St Marys Primary School,town,52.0,Ohio,45885,Saint Marys,Auglaize,St Mary'S City School District
80d54ba2fd2868f018895fe2f2b8d554,PS 51 Elias Howe,urban,94.0,New York,10036,New York City,New York (Manhattan),New York City Dept Of Ed
6c9bb00813afcc82ee00b38f4bbe3510,George Nicoloff Elementary School,urban,30.0,California,92173,San Ysidro,San Diego,South Bay Union School Dist
30c20db440872fc994eaf77321b2e0e2,Catherine A Dwyer Elementary School,suburban,15.0,New Jersey,7885,Wharton,Morris,Rockaway Twp School District
ba3d9b80b901de3d4b1b8bae22df97a0,Lindsey Steiner Elementary School,unknown,64.0,New Mexico,88130,Portales,Roosevelt,Portales Municipal Sd 57
0f0c2ce85a61b12016d458d4b4c71377,South Bronx Classical Charter School III,urban,50.0,New York,10456,New York City,Bronx,New York Dept Of Education
02a4a5a44ec10aa7adb395ce2cc75f6e,Lee Woodard Elementary School,rural,67.0,North Carolina,27813,Black Creek,Wilson,Wilson Co School District
d9f1e9e426212ad06eb70ccf2c4e1f0b,Roosevelt Middle School,suburban,39.0,New Jersey,7052,West Orange,Essex,West Orange School District
9408a2ebf5c3cbc2b288290cdac9283d,Glen Springs Elementary School,urban,43.0,Florida,32605,Gainesville,Alachua,Alachua Co School District
1abc0584676a6b6c5ab9acb822f02c50,Lomita Park Elementary School,suburban,49.0,California,94066,San Bruno,San Mateo,Millbrae School District
71cdc0711b05c3fb44ec2c8ecf70ed85,Lou Mendive Middle School,suburban,28.0,Nevada,89434,Sparks,Washoe,Washoe Co School District
d396f98a28cca3db79a3538bf59a8cdd,McGrath School,rural,57.0,Alaska,99627,Mc Grath,Yukon Koyukuk,Iditarod Area School District
29f13c42960ed3ecde5a93ba303384b5,Silver City Elementary School,suburban,24.0,Georgia,30028,Cumming,Forsyth,Forsyth Co School District
fd9d86e6c964d9aa3dc1cbb9304de3fb,Mills Elementary School,urban,6.0,Texas,78749,Austin,Travis,Austin Ind School District
9767902865e40707e1d836df3ce1b87f,Heritage Intermed Grade School,rural,54.0,Oklahoma,74429,Coweta,Wagoner,Coweta School District I-17
45ea0a09f4f3078c8458edb4671f8348,Florence Career Center,urban,67.0,South Carolina,29505,Florence,Florence,Florence School District 1
72a059253a2f6a1a1de271d1453cc658,Jonesville High School,rural,56.0,Michigan,49250,Jonesville,Hillsdale,Jonesville Cmty Sch District
5f04e153f7720b8ffdc1798ccc3eede3,Eastwood Elementary School,urban,40.0,West Virginia,26505,Morgantown,Monongalia,Monongalia Co School District
bde08ee482ad66df0c5f0560e76e3549,Continental Elementary School,rural,35.0,Arizona,85614,Green Valley,Pima,Continental Elem Sch Dist 39
58697e9e884b6c6f6c48128435b3755e,Hiram High School,suburban,54.0,Georgia,30141,Hiram,Paulding,Paulding Co School District
2b2bbaf7085980065fa75423be4e0e9d,Northwest High School,unknown,83.0,Louisiana,70570,Opelousas,St Landry,St Landry Parish Sch Dist
dddb17836b81cef84faee095fb818a4e,Rhoda Maxwell Elementary School,suburban,79.0,California,95695,Woodland,Yolo,Woodland Joint Unified Sd
c242c52be15020536537ea568ecf0700,Southeast Career Pathways School,urban,85.0,Michigan,49507,Grand Rapids,Kent,Grand Rapids Pub Sch Dist
ae5090a2f82b5cc7bff06939891ceede,Lithia Springs Elementary School,suburban,17.0,Florida,33596,Valrico,Hillsborough,Hillsborough Co Pub Sch Dist
d20914fcf31de4c41280b65838c82330,Bayside Middle School,urban,68.0,Virginia,23462,Virginia Beach,Virginia Beach City,Virginia Beach City Public Sd
07d315d8d589711402277955d7bd4201,Hart High School,suburban,72.0,California,91321,Newhall,Los Angeles,William S Hart Union Hs Dist
0c4ab93c2cec057ac140b25f70f38406,William Penn High School,suburban,51.0,Delaware,19720,New Castle,New Castle,Colonial School District
e34f011c3c912529d0a1c84d23ce684b,Imagine School at Bell Canyon,urban,63.0,Arizona,85053,Phoenix,Maricopa,Arizona Dept Of Education
976854e1082610c727b495d26f43de33,Mark L Fine Elementary School,suburban,40.0,Nevada,89139,Las Vegas,Clark,Clark Co School District
5676703a3601019e459dc728c58a1110,Webster Middle High School,rural,63.0,Wisconsin,54893,Webster,Burnett,Webster School District
5b681f4813935b398de2f47dc4f81678,Harry S Truman Elementary School,suburban,33.0,New Jersey,8859,Parlin,Middlesex,Sayreville School District
8d5ec1cb6143edf4f1a09b8ba1fb7c72,Braeburn Elementary School @ Sutton,unknown,,Texas,77074,Houston,Harris,Houston Ind School District
b04fa56714d36273134717bd40318c68,Carter G Woodson School,urban,95.0,Illinois,60653,Chicago,Cook,Chicago Psd-Network 9
e2c70342d51ece5900af009d9c571a5a,Jacksonville High School,town,83.0,Texas,75766,Jacksonville,Cherokee,Jacksonville Ind School Dist
b5ad79992316a4a339baec709550b89d,MacArthur High School,urban,84.0,Texas,75062,Irving,Dallas,Irving Ind School District
ebaf2a53c881471f491f2c96f0d6db17,Central Middle School,urban,23.0,Michigan,49002,Portage,Kalamazoo,Portage Public School District
b358ac3972952fefd711db9390369925,Franklin High School,suburban,50.0,California,95757,Elk Grove,Sacramento,Elk Grove Unif School District
adc688dce5e685667f3ee46cca2c278d,Margaret J Kemp School,unknown,,California,94065,Redwood City,San Mateo,San Mateo Co Office Of Ed
6e7dad57cbab7b4b105106edaecdc15c,Rome Free Academy,town,61.0,New York,13441,Rome,Oneida,Rome City School District
9c6ea57e2993b8b7ffa97d4853b52c1f,PS 36 @ Flatbush Town Hall,unknown,78.0,New York,11226,New York City,Kings (Brooklyn),New York City Dept Of Ed
d5cc5c1d631fdcc9c69055efb54bc807,Oak Creek Elementary School,urban,73.0,Colorado,80906,Colorado Spgs,El Paso,Harrison School District 2
9a0dfeeed55af27798523cb8a92d40a3,Lincoln Elementary School,town,56.0,Minnesota,55746,Hibbing,St Louis,Hibbing Ind School Dist 701
23050e3000dec9779575307555b644d0,Pace High School,urban,80.0,New York,10002,New York City,New York (Manhattan),New York City Dept Of Ed
65c324f4424892da01be1389404b2220,Egg Harbor City Community School,rural,81.0,New Jersey,8215,Egg Harbor City,Atlantic,Egg Harbor City Pub Sch Dist
b9cc1934da3e521462d51b52ec8fd3e2,Central Elementary School,suburban,77.0,North Carolina,27278,Hillsborough,Orange,Orange Co School District
aa8151046f5a341162eb1d1e60ed83ad,Faribault Senior High School,town,67.0,Minnesota,55021,Faribault,Rice,Faribault Ind School Dist 656
29abe7fa06089e0a3bea2845d38c0775,Taft Union High School,unknown,53.0,California,93268,Taft,Kern,Taft Union High School Dist
c5607bcd9850b7ffb534ace35aa623af,Merkel Elementary School,rural,63.0,Texas,79536,Merkel,Taylor,Merkel Ind School District
c485ee7acea576f43f77dff712510b73,Scottsboro Head Start,unknown,95.0,Alabama,35769,Scottsboro,Jackson,Office Of Head Start
24b4699dd3a862c6084ac08e229d6f6c,Hamilton County Math & Science Academy,suburban,42.0,Ohio,45231,Cincinnati,Hamilton,[County Run]
d5ff57ad06ea9fab44ae5c8460e573d0,ASU Preparatory Academy (Mesa) - High School,urban,63.0,Arizona,85212,Mesa,Maricopa,Arizona Dept Of Education
a5226825c4004318686dc60d60b8bb82,Northwood Elementary School,rural,60.0,Wisconsin,54859,Minong,Washburn,Northwood School District
afb858664d1f291672a931daedde859d,Glen Iris Elementary School,urban,84.0,Alabama,35205,Birmingham,Jefferson,Birmingham City School Dist
3129d4296504e0f6060669f64e611aa2,Cyril Spinelli Elementary School,suburban,77.0,California,95843,Antelope,Sacramento,Center Joint Unif Sch Dist
7f01a0d0c1ad969d19fd7ac9dbf9088c,Old Town Elementary School,rural,95.0,Florida,32680,Old Town,Dixie,Dixie Co School District
8bbc986deb064f5d41d647d2602db81c,Beech Springs Intermediate School,suburban,61.0,South Carolina,29334,Duncan,Spartanburg,Spartanburg School District 5
119816716970722cbe604f7964c8e515,Building Bridges Academy Middle School,urban,67.0,Georgia,31408,Savannah,Chatham,Savannah-Chatham Co Sch Dist
4664f49f332433152fa9bae4d34a77ad,Mirror Lake Middle School,town,28.0,Alaska,99567,Chugiak,Anchorage,Anchorage School District
fe1fffb805ed6521a39778a4c033ae45,Mineral Wells Junior High School,town,70.0,Texas,76067,Mineral Wells,Palo Pinto,Mineral Wells Ind Sch District
9af41e253caf8f39e0c047de135e483c,S Ray Lowder Elementary School,unknown,75.0,North Carolina,28092,Lincolnton,Lincoln,Lincoln Co School District
e87d181f43d5d0ef26144b012c05b8a6,Staunton River Middle School,rural,47.0,Virginia,24121,Moneta,Bedford,Bedford Co Public School Dist
c9f40797941fa88ee7d0228101634580,Mountainview Elementary School,urban,70.0,Texas,76710,Waco,Mclennan,Waco Ind School District
4b9ecc363f6876256882669891fbc782,Westside Middle School Academy,urban,46.0,Connecticut,6811,Danbury,Fairfield,Danbury Public Schools
4153796b25ee57c9825e6c8cb41d22d8,Dodge Elementary School,urban,61.0,Nebraska,68134,Omaha,Douglas,Omaha Public School Dist 1
4fa43d94aad1187370d7d08e43e86c85,Double Tree Elementary School,urban,88.0,Tennessee,38109,Memphis,Shelby,Shelby Co Schools
33435d3ee75b7c1081eb6d77810ad8a5,Webutuck High School,rural,56.0,New York,12501,Amenia,Dutchess,Webutuck Ctl School District
216d3f1e18ceae295c02ac06c02e6420,McConnellsburg Elementary School,rural,48.0,Pennsylvania,17233,Mc Connellsbg,Fulton,Central Fulton School District
3ff7032d4c8d84ad6457104e09b56483,Cage Charter Elementary School,urban,94.0,Texas,77023,Houston,Harris,Houston Ind School District
675692d0f2c77cab1868c097a769263e,Colman-Egan School,rural,39.0,South Dakota,57017,Colman,Moody,Colman-Egan Sch District 50-5
c053ef06b2b7fc4aa0b00d96397d8075,Taylor Middle School,urban,52.0,Indiana,46902,Kokomo,Howard,Taylor Cmty School District
79773ea48cef0a560eec6ef8a0d6c0ce,Newport Elementary School,rural,51.0,Texas,77532,Crosby,Harris,Crosby Ind School District
e75a03a0c5b303889ad7fc1c7e3e74ea,Charles W Bush Preschool,suburban,26.0,Delaware,19803,Wilmington,New Castle,Brandywine School District
989f1a6131ad6a42a15ee60fe300f1b1,John F Miller Special School,urban,49.0,Nevada,89121,Las Vegas,Clark,Clark Co School District
97e72e7868f7bbd48f6cf5fc568cd32a,Palmetto Elementary School,suburban,24.0,Florida,33156,Pinecrest,Miami-Dade,Miami-Dade Co Public Sch Dist
2642b3eb86d520a67af38e8ed60b89a4,North Glendale Elementary School,suburban,15.0,Missouri,63122,Kirkwood,St Louis,Kirkwood School Dist R7
c4d1832153ebe701ea44558ec11f8283,Waianae High School,suburban,80.0,Hawaii,96792,Waianae,Honolulu,Leeward Oahu School District
428605ea2b0cb6ea2da79e1366369272,PS 33 Edward M Funk,urban,74.0,New York,11428,New York City,Queens,New York City Dept Of Ed
5ab76abd07423b1da02954c17d10d52a,Verbena High School,rural,78.0,Alabama,36091,Verbena,Chilton,Chilton Co School District
e16658458aa86499b9e40e14172286ef,William Penn Elementary School,unknown,26.0,Utah,84106,Salt Lake City,Salt Lake,Granite School District
3fde5dd72eac37bfb92126bed1c3364d,Princeton Public School,rural,44.0,Wisconsin,54968,Princeton,Green Lake,Princeton School District
cd1fe02a6a6fa6f6a143d30052837efa,Rham Middle School,rural,11.0,Connecticut,6248,Hebron,Tolland,Regional School District 8
8b758304b44fe10aa517acff205231ce,Tyger River High School,unknown,,South Carolina,29335,Enoree,Spartanburg,South Carolina Dept Of Ed
5a14be0bd7ed90fedb128c1a3d96fd57,McKinley Elementary School,urban,87.0,California,93722,Fresno,Fresno,Central Unified School Dist
0e1fe5e565818d21daa12cb328c3a747,Live Oak Learning Center,unknown,61.0,Texas,78382,Rockport,Aransas,Aransas Co Ind School District
9a6d2ffdea01c47bc000884fe19f580f,Poston Butte High School,suburban,58.0,Arizona,85143,Queen Creek,Pinal,Florence Unif Sch District 1
d24eee6956edc6d79f863c0ae5f28dbb,Oakland Elementary School,urban,95.0,Colorado,80239,Denver,Denver,Denver Public School Dist 1
adad15e352c7c7dc61ffb7d59b826fd7,Spotsylvania Middle School,rural,29.0,Virginia,22553,Spotsylvania,Spotsylvania,Spotsylvania School District
dd14c1966f763672aa7ba5e90ec03d66,Mark Twain Elementary School,suburban,85.0,Illinois,60090,Wheeling,Cook,Wheeling Cmty Cons Sch Dist 21
c3d1fc5b4bf0f4cb161c4853c945acf7,Jesse D Scott Elementary School,suburban,72.0,Nevada,89081,N Las Vegas,Clark,Clark Co School District
acbc880bd5bc52749bb5097108f29251,Webster City Middle School,town,54.0,Iowa,50595,Webster City,Hamilton,Webster City Cmty School Dist
b2c327a58d26f16b4d2a041b79c9e85c,Heaton Elementary School,urban,95.0,California,93728,Fresno,Fresno,Fresno Unified School Dist
55618e8472044ea1f5af128dbdf55d1d,Marion Intermediate School,town,86.0,South Carolina,29571,Marion,Marion,Marion County School Dist
c5cda551973f59b76cd9ad4ccde1d4a8,Kansas School,rural,53.0,Illinois,61933,Kansas,Edgar,Kansas Cmty School District 3
bce789c6c6c724ea0329de451ffeccbc,Eaton Park Elementary School,town,88.0,Louisiana,70510,Abbeville,Vermilion,Vermilion Parish School Dist
d558be409d96769bc1a0a9afcb084181,La Porte Elementary School,suburban,76.0,Texas,77571,La Porte,Harris,La Porte Ind School District
b17f9cbaf0f56ebe78dd0dc755507549,Crown Point Central School,rural,46.0,New York,12928,Crown Point,Essex,Crown Point Central Sch Dist
1c1a0c2c15553d1021f2c31838ec7967,George W Carver High School,urban,87.0,Alabama,35207,Birmingham,Jefferson,Birmingham City School Dist
efbdf5a81caac3b6f6bbb62de1e9e137,Centralhatchee Elementary School,rural,68.0,Georgia,30217,Franklin,Heard,Heard Co School District
f196ca5357acef24a2c7645e466b565e,Danville School,rural,32.0,Vermont,5828,Danville,Caledonia,Caledonia Central Su 9
0d454eae27084abc83c3bb46961c978d,Chalmette Elementary School,suburban,86.0,Louisiana,70043,Chalmette,St Bernard,St Bernard Parish School Dist
f490458212d7fc681b7e7aec3d2179fc,Bucks County Montessori Charter School,suburban,91.0,Pennsylvania,19030,Fairless Hls,Bucks,Pennsylvania Dept Of Education
1cb4d50f1734e2f83d8428ddc2f614e2,Callaway Elementary School,suburban,81.0,Florida,32404,Panama City,Bay,Bay Co School District
102062bc659d7e4a74a52563bb3df1e3,Fall Brook Elementary School,suburban,46.0,Massachusetts,1453,Leominster,Worcester,Leominster School District
af8ef962c1ea7120dc08d24573ee214e,Doral Academy of Nevada Red Rock Campus,unknown,65.0,Nevada,89138,Las Vegas,Clark,Nevada Dept Of Education
e71ff33ba22e1263fa6fc9f03836bef6,McClellan Elementary School,town,49.0,Illinois,62864,Mount Vernon,Jefferson,Mcclellan Cons Sd 12
