Project ID,Resource Item Name,Resource Quantity,Resource Unit Price,Resource Vendor Name
faa2e1aab1db8abc068fd3859f9fa286,"kidkraft bookcase with reading nook toy, natural",1.0,79.99,Amazon Business
5ef26fb0a470cdcbf0af65d283722ccc,"scotch laminating pouch 3 mil 9""(h) x 11""(w) 50/pack",2.0,14.7,Quill.com
eac807dccf11d1fbabef2f2722f68beb,i love cats,1.0,3.61,AKJ Education
b23c9b0f38570f10e8892a313e1e7557,national geographic readers: seed to plant,1.0,3.99,Amazon Business
c58c34dff193186b20082609d08b3a70,my name is maria isabel,1.0,5.99,Amazon Business
b9c4760b890f298858d980fcec9f9214,fa844 - magnetic paper pockets - set of 4,1.0,14.99,Lakeshore Learning Materials
5fda8d40d9f5a8e372a88d0bd33a3e0b,jj603 - word building magnetic letters - lowercase,1.0,6.99,Lakeshore Learning Materials
be1350052bcf60942a5ccc446518925f,the united states constitution,1.0,6.56,AKJ Education
70f91e823739c5d8b103b8a987f8ab81,hh221 - can do! color & light discovery kit - pre k-gr. 1,4.0,19.99,Lakeshore Learning Materials
bbf173b96d47140160b8681d2029f674,califone headset - listening first w/ dual 3.5mm  - red - 2800rd-av,2.0,18.95,School Specialty
4c6275d6e722c36a4ee05cf59f988a54,kit static elec supply kit,1.0,50.36,Frey Scientific
edf6e5f39abdfe057a326a3d94f0e979,keeping the night watch,1.0,9.99,Amazon Business
37c0e8aa726790af395f29b2805c1423,ll712 - level b nonfiction extra book set - k,1.0,29.0,Lakeshore Learning Materials
2433d811c0dc61943a1460f23cc2aa9f,dear primo: a letter to my cousin,2.0,6.38,Amazon Business
bf9d7799ccde620b2ffa79c6b76b33f1,yb11gr - lakeshore storage box lids - green,1.0,2.29,Lakeshore Learning Materials
7dbf4adcc6094870460d20f8ad894f19,nikon - coolpix p610 16.0-megapixel digital camera - black,1.0,390.4,Best Buy Education
56af79cb73bfb17f7298a13aae5e6946,falling up,1.0,14.59,AKJ Education
7d53cfe0570296bdce5093fda049f7e1,canon maxify mb5120 - multifunction printer ( color ),1.0,281.69,Best Buy Education
793870455b363a3c730892327df399ea,aa439 - lakeshore water play kit,1.0,59.99,Lakeshore Learning Materials
ae6f2c5f510ef0863909e2ba3433420f,"closetmaid 1570 cubeicals 3-cube storage bench, espresso",2.0,62.99,Amazon Business
b02952628cc0c313183abbcda970e681,apple - ipad (latest model) with wifi - 32gb - silver,1.0,329.99,Best Buy Education
a9e1d58cbd20e24d01e470e86b1d999c,rogue: the paladin prophecy book 3,1.0,7.61,Amazon Business
784072f0bbe51ef0baa49042bae46803,we are the ants,2.0,12.35,Amazon Business
43555dd6f45dc9298f0ac3ad7dcb4862,bones and the football mystery,1.0,2.91,AKJ Education
7da5a352f697fb068c8d985474dfde1d,"dixon ticonderoga #2 soft pencil, yellow, 72/pack",2.0,16.89,Staples Advantage
d459abf8e29484b9753bbbaf53526eca,"band-aid brand adhesive bandages, extra large tough strips, waterproof, 10 count (pack of 2)",1.0,8.93,Amazon Business
7621cc07199db43f54843692c1e3932b,"art & technical instrument blunt tip kids children's scissors 5"" box of 24 school classpack",2.0,15.95,Amazon Business
1fd3fe1dca200caf394318883d954398,"shoreline marine kayak paddle rounded 96""",4.0,31.52,Amazon Business
ed78cd77ae97edee5a1fbe2cc6b62379,la952 - classroom carpet for 30,1.0,479.0,Lakeshore Learning Materials
21a8fc5062ae9b04752d4e5393f63793,ff982 - rocks & soil activity tub - gr. 1-3,1.0,69.99,Lakeshore Learning Materials
aee388e5efd973bfde98ffea55da883a,hooray for diffendoofer day!,6.0,13.26,Amazon Business
f4b2367d6a89ab376ecde1b688a8fe1e,literary text grade 1 readers spanish set 1  10-book set,1.0,36.43,AKJ Education
74222cfa899026fe5eb16f4b4ee89600,pencils pre-sharpened no. 2 144/box 12 boxes of 12  new improved eraser,2.0,10.75,Amazon Business
8abf47946c57fb3d4648483b513db63c,"sports talk, scholastic news nonfiction readers: grades 1 - 2 - box of 6 titles, 6 copies each title / - / grades 1–2",1.0,89.0,Scholastic Classroom Magazines
981fb33ac4ec1d32bf0808d120730ad9,the big thirst,1.0,12.41,AKJ Education
79c98ad05b09c5e84b66afbfc6795a9e,"crayola broad line markers bulk, 256 count classpack",1.0,51.02,Amazon Business
9f946981948cb4943dcbffd5e3b9fa91,re720x - social studies stories read-alongs,1.0,159.0,Lakeshore Learning Materials
e5a33127e587937e721149b26c6c7aba,mac-t adjustable height round base goal - 40 diameter,3.0,129.95,Nasco
1b54bcab5fc8076f25f112af9f928bc0,"giant toothbrush, red (15"")",1.0,6.49,Amazon Business
9062fc2dffe3e9af617adc2f060fcc72,"staples pre-sharpened wood pencils, no. 2, 48/pk",10.0,2.43,Staples Advantage
59e0598b0eddf2f3a4a8c645e247d2d0,apple&#174; video / audio cable - hdmi - 6 ft,1.0,35.99,Best Buy Education
664ffcb30b8a6339fa8bf39f3ef09d38,alice in wonderland / through the looking glass,1.0,13.83,AKJ Education
e1f4bd62cea1c50d5532b948cd5f3485,bouncy bands for elementary school chairs (black support pipes),1.0,21.62,Amazon Business
e69d301b9be7d3298bcb924216436b24,wild bill's 3oz hickory smoked beef jerky packs (4 re-sealable 3oz beef jerky packs per bag),1.0,31.99,Amazon Business
ec6ff57a445baca106922ad5737c503a,the kiss of deception (the remnant chronicles),1.0,11.37,Amazon Business
8520b92dce4593d44b67a9961e57d47b,the mysterious benedict society,1.0,8.0,Amazon Business
93d4eda23ad48c98d65bb14d6bc072eb,"master lock 140d solid brass keyed different padlock with 1-9/16-inch wide body, 1/4-inch shackle",3.0,6.58,Amazon Business
c17ecf05e9452be4d05708e01329bbc8,diary of a wimpy kid (8 bk set),1.0,82.58,AKJ Education
81aaf5aa354f1a59808780461e269976,canary yellow post-it notes value pack - 24 pads,1.0,20.37,Teachers' School Supply
b08618319ed591374d9afc851356c151,"mrs. meyer's liquid hand soap refill, lemon verbena, 33 fluid ounce",1.0,10.42,Amazon Business
a428f1f5d126031cf56a7d17a3e90206,learning resources time tracker visual timer & clock,1.0,34.64,Quill.com
b4e5bf302a90f9ec809bf60808b6337f,ten black dots,5.0,5.83,AKJ Education
6d53d77e08cd2f745c543ec17e9128a0,"kleenex ultra soft & strong facial tissues, 70 tissues per flat box (12 count)",4.0,14.51,Amazon Business
e55d06cc60e1fac56485b484ef578e66,sorry,1.0,16.99,Amazon Business
1162d1f28517c8ab0aa7c9a4d005c716,a day in the life of an emergency medical technician (community helpers at work),1.0,22.18,Amazon Business
e5e052ca82804fa07d13cad75074e719,paint acrylic chromacryl student neon orange pint,1.0,8.54,School Specialty
360d3f42c202b7160e0fe82fff4d6fa1,"all-new fire 7 tablet with alexa, 7"" display, 8 gb, black - with special offers",8.0,39.99,Amazon Business
133558b159937b8be2729f088141ca90,"koss kph7 over-ear portable stereo headphone, black",4.0,5.39,Staples Advantage
9b1f4f504245a1cc14c93024576a2395,lm592 - united states carpet - 9' x 12',1.0,479.0,Lakeshore Learning Materials
895fadc713733f38e03decfa58732fcf,first grade math units 10-18 bundle,1.0,99.0,
38f0597d9c498482d0841a8dd038c233,a new class (star wars: jedi academy #4),1.0,9.48,AKJ Education
e7c1431f7c951e0df6007e2eb2df6087,"trelc kindle fire 7 2015 case - kiddie series convertible light weight shockproof handle stand cover for amazon kindle fire 7 tablet 5th generation - 2015 release only (green, fire 7 (2015))",3.0,23.99,Amazon Business
7d109dfd6ea48f82fca47f9d145a5183,lulu walks the dogs,1.0,4.51,Amazon Business
9e0f98b914970e79ce7dfb65e5c9af65,cosmonaut: wide-grip stylus for capacitive touch screens,5.0,25.0,Amazon Business
4f094bdda362cc4b19c6d29ab49a5b18,pp516 - science file folder games - gr. 2-3,1.0,34.99,Lakeshore Learning Materials
fabb5db33eab737a02ad01656c2a5edc,illuminae,1.0,11.61,Amazon Business
f13420a5837d5f1c8d710446e33281ed,monster knows manners book collection,1.0,20.95,Nasco
e2c9b5edf3f0fb612c998bf5b53ceab2,pete the cat: pete at the beach (my first i can read),1.0,2.81,Amazon Business
b681096255940df7ecc58e9379146e5c,over and under the pond,1.0,9.71,Amazon Business
bde99de4b3cb9d5c5227bfd6d815788b,"ipad 2 case,ipad 3 case,ipad 4 case,bentoben heavy duty rugged shock-absorption / high impact resistant hybrid three layer armor full body protective case cover for ipad 2/3/4 retina (navy blue&green)",4.0,13.99,Amazon Business
eecd8fca90d0ab5003449d813f4bc9cd,apple - ipad air 2 wi-fi 64gb - gold,1.0,599.99,Best Buy Education
ce8a3824bbf846fe581aee07319f757f,"staples school grade 2 pocket folder, blue, 25/box",1.0,7.99,Staples Advantage
1abd85d04b31eb8ece7a34330e0aa416,the mystery at rattlesnake ridge (wildlife mysteries),2.0,7.99,Amazon Business
daf6500c3986d2e8e5e04dc28ee784de,the borrowers afloat,1.0,5.83,AKJ Education
d5fc7850a8bbe5d91aea296236540c9e,"hp pavilion touchsmart 14-b109wm - 14-inch, 500gb hdd 5400 rpm, 4gb ddr3, windows 8, intel celeron b877 processor, hd touchscreen laptop (sparkling black) (certified refurbished)",1.0,309.99,Amazon Business
5c051fedf8142f10264aa915bbf988ec,clipboard letter size a4 9x12.5 inches wood mdf strong low clip with hanger (pack of 33),1.0,35.96,Amazon Business
bf4c9218d3390a98a75c397465f0273c,"kung fu smith women half automatic clear flower bubble dome shape wind stick rain umbrella, purple",1.0,20.99,Amazon Business
45d01e941b6d300d92c57b3bf03f4d21,the audacity of hope: thoughts on reclaiming the american dream,1.0,12.2,Amazon Business
c85905f5655dea9cd3c0b7d1769956d6,ll717 - level g nonfiction extra book set - gr. 1,1.0,31.0,Lakeshore Learning Materials
198564b0b5c46e1a576cd60d2d03fbd9,pp470 - clear-view alphabet stamps - lowercase ,1.0,12.99,Lakeshore Learning Materials
5618d59c73da152b67e55a9d7e739566,"school smart plastic 180 degree protractor with 6 inch ruler, clear, pack of 12",1.0,8.95,Amazon Business
becd0999047f9727439e40ef3f562e6b,samsung chromebook xe303c12   11 6    exynos 5   chrome os   16gb flash,1.0,249.99,CDW-G
ed52a9c079e07f4687f1f0f83fda70c2,executive office chair with pu leather back support high-back (black),2.0,89.95,Amazon Business
829a208bdbe4ea5dd7d68976369cedf7,vremi 6 piece nonstick bakeware set - baking sheet with cake loaf and muffin pans and square baking pan - also has large roasting pan - non stick carbon steel metal bakeware with red silicone handles,1.0,29.99,Amazon Business
8354eef8cc8ae3b88ea803e63aff2fd3,paper banner 20 lb 36 in x 75 ft roll,1.0,12.34,School Specialty
b99805fb3df03246766cda23f2e00dd2,"00618-0080 - liquitex acrylic gesso - white, half gallon",1.0,30.07,Blick Art Materials
f67daf1928a1c2c46c70ac4ab847e911,"scholastic news, grade 2 + science spin (min. 10 subscriptions per order) - 32 issues of scholastic news and 8 issues of science spin / min. 10 subscriptions / grade 2",30.0,5.74,Scholastic Classroom Magazines
79cf5cfd2638e4e092d9f78443c85f46,learning resources folding geometric shapes,1.0,35.77,Amazon Business
d0a14f126f93d4c6eae94efccf9e4263,"pylepro rack mount wireless microphone system with headsets and mics pdwm8700, black",1.0,249.99,Amazon Business
8df78faff2bf2a24c0f975d1d6e642c0,noodlers puzzle box,1.0,18.76,Amazon Business
b788924e0a949a8e59b6dc66ec8df5a2,the coyote under the table/el coyote debajo de la mesa: folk tales told in spanish and english (english and spanish edition),1.0,9.51,Amazon Business
e946ba522469e27a287117aaf4e0b68e,reading highlight strips,1.0,14.41,Kaplan Early Learning Company
951a4f0ac0c8b932527982a3216836ce,ll712 - level b nonfiction extra book set - k,1.0,27.0,Lakeshore Learning Materials
3d48794d5a78894da55133527c41e12a,infinity ring #8: eternity,1.0,12.99,Amazon Business
076ba3670bf9e7612f7dc131d3e00885,amazonbasics file folders - letter size (100 pack) – assorted colors,2.0,14.99,Amazon Business
1336ba3e814e0eee55dac437f24ffe17,umbro ux1 pro soccer ball - white - 5,30.0,19.99,DICK'S Sporting Goods
10c69f227e213422f5bc2c5e8db8dba5,school / home folders english-only - archival plastic,25.0,2.49,
6a64c233683dfe57a692c6deae51a2cf,the wright 3,1.0,5.83,AKJ Education
fd3e1d2d2edbc61a066e19cd04f06867,settings disposable plastic cutlery forks - white - 400 count,1.0,8.48,Amazon Business
e831b85ab6cf3d2cc70ad0c0d29043c3,hp - 14'chromebook - intel celeron - 2gb memory - 16gb emmc flash memory - turbo silver/snow white,1.0,251.04,Best Buy Education
bc6a6dcccc2111823a2c9c5131237c6a,the absolutely true diary of a part-time indian,1.0,11.19,Amazon Business
de2e8678177cb0c8555e87e8a9344d85,yoga for kids: dino-mite adventure,1.0,11.99,Amazon Business
eea9f5bc74761396e45422b61d819bdf,old lady who swallowed a fly felt figure set for flannel board stories,1.0,14.65,Amazon Business
57708703c96ea1a2514043488868e8c9,apple - 9.7-inch ipad pro with wi-fi + cellular - 128gb - silver,2.0,879.99,Best Buy Education
5e7766077a49470778ca8bd4037ccfc9,classic poetry: candlewick illustrated classic,1.0,9.54,Amazon Business
edba9fec1b8cedcae0cc66326728bf63,nec np-m260x projector,1.0,799.0,Quill.com
7a3306b81c5480731dd9ffc781e404c7,hedy lamarr and a secret communication system,1.0,5.8,AKJ Education
23553207580a57e841a40fd23048ed19,nature's accents: trees and bushes for block play (set of 14),1.0,25.46,Kaplan Early Learning Company
1a1a3e54a06d827ce65af1a4acb7adb9,the giver,16.0,5.84,AKJ Education
cc1f3ff512de79136fcba85edc8f7c29,"go to bed, blue",1.0,2.91,AKJ Education
56bdfcb3397482ae91a19326c3dc19d7,stink: solar system superhero,1.0,3.52,Amazon Business
6b7b18f325248514f8d210f6db8741fb,making a circuit,3.0,6.53,AKJ Education
4c9bbdd44bf406bf287270e306019078,i love my new toy! (an elephant and piggie book),1.0,8.09,Amazon Business
993c17cb9b61e41ef3a4df4c829efcd9,helping hands pocket chart,1.0,16.96,Kaplan Early Learning Company
84b325a3a5a3dd6bcff16596d1291d10,"sprogs spg-fe616-44a-so kids global friends rug, 7' 6"" w x 12' l, .5"" height, 90"" wide, 144"" length, blue",1.0,430.32,Amazon Business
b30777dd6dd9d7c1bba4605cf23d4af5,"kaline klattermaster''s tree house haven kimmel, peter brown",1.0,4.37,AKJ Education
f0f64c5006e08efd1e6e5fd54c48256e,ll112rd - heavy-duty paper tray - red,1.0,5.59,Lakeshore Learning Materials
5cc277a8fba8af3bc57a81297fa78332,"bouncy balls - colorful bright solid color swirls high bouncing balls bulk assorted designs - 50 pcs 1.5""",1.0,12.99,Amazon Business
6d7895e16b5576f5b35d4713c1965121,when kayla was kyle,1.0,10.95,Amazon Business
5fb620b9dfa40a0c7d1cbbea397b1686,amaco roselli stilts  34  pkg. of 12,5.0,9.25,Nasco
bb59d11dc93550be31fd54ebbf8b351e,carson dellosa super power nameplates (122128),1.0,3.99,Amazon Business
445b4962203856e88a98cc355e0c23f8,"hokki stool - 15"" blue",1.0,90.91,Kaplan Early Learning Company
f0fd9faa07cfb0ed9f2fd1bb610ce0bb,"rubbermaid commercial fg571473blue recycling box, 14 gallon capacity, 21"" length x 16"" width x 14-3/4"" height, blue",17.0,13.47,Amazon Business
54d4c531d8ec1858f5d0c73d08e065a2,la371 - classroom clay & dough designer kit,1.0,49.99,Lakeshore Learning Materials
87e3636a57ab9a7a352efccdd549aea2,"avermedia avertv hybrid tvbox 13, hd video on your monitor or tv (a200p)",1.0,225.87,Amazon Business
dfe82835975573bf2f57769c16e7f504,stellaluna,1.0,12.76,Amazon Business
359b62e3eacce1020a5d0b8f8969394b,pushout: the criminalization of black girls in schools,1.0,18.32,Amazon Business
61bc28a070d556a5c2ca1b16f1c45cc2,el perro con sombrero: a bilingual doggy tale (spanish edition),1.0,7.43,Amazon Business
169e2ceca9a8210b8aac203691a95d1e,applecare+ for ipad - 2-year plan,1.0,99.0,Best Buy Education
5aa822a07f4c9b831420671f0d71bff1,lego classic large creative brick box 10698,2.0,55.99,Amazon Business
6feea86ebd7200e6cf672d72df79784d,nabisco cookie/cracker variety pack  40/pack,3.0,19.54,Quill.com
017291bdef94f6357090e3d283182fca,the shape of things,1.0,5.1,AKJ Education
0ae60ded4888b510bcd2c494f263a5ed,asus zenpad c 7.0 z170c - tablet - android 5.1 - 16 gb - 7',3.0,102.67,Best Buy Education
44b4e8c7ea324fe1763e20c4dc070ead,la gallina cocorina (spanish edition),1.0,13.28,Amazon Business
d12e0d5e25db68e47175dae7a553da84,re313 - lakeshore liquid measurement kit,1.0,29.99,Lakeshore Learning Materials
0644a68af1886b8555e3cdf16236462f,nascos lets paint kit,1.0,34.21,Nasco
2cb271a703c1d904fa9211f9145f1891,"crayola artista ii washable liquid tempera paint, set of 12, 16oz , assorted colors (54-8216)",1.0,36.49,Amazon Business
b651572408670ac3872e829fab76bcef,time for kids - grades 3-4,36.0,4.88,TIME for Kids
a7f4fb8127fd2ffb274d52daef89f97c,"indian traditional five elephant hanging layer door hanging , wall hanging , decorative hanging gift box pack",1.0,6.75,Amazon Business
d516487ad8b3156f8aa52ab8a24d1dd4,stink: solar system superhero,1.0,4.99,Amazon Business
e789fb12b03d1280499e70a366101e4e,"61420-0059:  plastic funnel set - set of 5, assorted sizes",1.0,6.31,Blick Art Materials
20b34dddec03398c2d71dc8ae83ebdc9,"ncaa uc davis aggies destroyed short sleeve polyester competitor t-shirt, navy,navy",1.0,19.95,Amazon Business
6dece05afbda58e43856229ec25f3081,fg655x - classic games for beginners,1.0,49.99,Lakeshore Learning Materials
423dba60445a9bd24d91afba93d18522,monkey mischief puncuation bulletin board set,1.0,11.21,School Specialty
661fc2cce425bd11f1d55d72a679adf4,the full spectrum,1.0,7.26,AKJ Education
9dc28530a5d6dfee697122b3d2f0757d,the reinvention of moxie roosevelt,1.0,12.4,AKJ Education
3a667c8841264f63945fe37bf0725a4a,"amelia bedelia, rocket scientist?",1.0,2.59,AKJ Education
253234c17a835b32a7b3f764ea2582f7,"grade 3 high interest, low readability (10 bk set)",2.0,36.56,AKJ Education
3479ba6eb14aa66a4df54d57d07c9203,i need my monster,1.0,10.9,Amazon Business
68ebbe7eb8817446530398a7d8b98050,"sterilite 16628006 medium white stacking basket with titanium accents, 6-pack",5.0,23.99,Amazon Business
71c3fb46cd1fbf5b2da3d49acad63775,the one and only ivan,1.0,5.83,AKJ Education
7803d9c541f2937c33fd29efb71bc5c1,"pacon picture story ruled newsprint paper, 9 x 12 inches, 500 sheets (2656)",3.0,11.29,Amazon Business
d17cc3d7bd0894be2197045378acb839,"fintie blade x1 keyboard case for apple ipad 4th generation with retina display, ipad 3 & ipad 2 ultra slim smartshell stand cover with magnetically detachable wireless bluetooth keyboard - map design",4.0,33.99,Amazon Business
7cb3caaa9411515df9b35e0cbc670804,6-person listening center with cd/mp3/usb player,1.0,237.96,Kaplan Early Learning Company
e4fa3bbf2f619796344078d8ae416838,"quill brand heavy-duty manila folders letter, 50/bx",5.0,11.51,Quill.com
30671110636d23c0bef99bc903e614d9,jj244 - magnetic display shelves - set of 2,1.0,29.99,Lakeshore Learning Materials
49533f18cc15d8e059986adbdb4e8da9,ll600x - science viewers - complete set,1.0,79.99,Lakeshore Learning Materials
b97bcaf616e05eda34b5ef5254429307,label maker letratag plus starter kit,1.0,48.44,School Specialty
b840ec23f4328e014efd17f08bdaaf62,"carson dellosa sentence strips, lined multicolored sentence strips (4451)",2.0,5.99,Amazon Business
7c1deb986dd83a2f1cbd0ffb8c186053,"avery top loading clear sheet protectors, heavyweight, 250 per box #76006",1.0,20.95,Amazon Business
8082dad5f35f6eb7e05f2e8132ddedae,pp723 - real-working cash register,1.0,34.99,Lakeshore Learning Materials
f008e0dc247310af543cea08d40d4b1c,slow getting up a story of nfl survival from the bottom of the pile,1.0,19.7,AKJ Education
